insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Từ Điển Tiếng “Em” - Tái Bản 2021', 115, '2010/03/05', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Grimgar - Ảo Ảnh Và Tro Tàn - Tập 2', 316, '2015/11/16', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vừa Nhắm Mắt Vừa Mở Cửa Số (Tái Bản 2022)', 335, '2001/06/13', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bàn Có 5 Chỗ Ngồi (Tái Bản 2018)', 476, '2014/01/26', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ông Trăm Tuổi Trèo Qua Cửa Số Và Biến Mất (Tái Bản 2018)', 289, '2004/04/18', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nhà Có Cụ Mèo Già', 211, '2013/06/27', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Người Hạt Dẻ', 169, '2016/06/28', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '999 Lá Thư Gửi Cho Chính Mình - Mong Bạn Trở Thành Phiên Bản Hoàn Hảo Nhất (Phiên Bản Song Ngữ) - Tập 1', 406, '2006/12/12', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Cuộc Phiêu Lưu Của Huckleberry Finn', 314, '2012/06/21', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tội Ác Và Hình Phạt', 334, '2012/04/20', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Khi Bình Minh Tới Tớ Sẽ Đến Gặp Cậu Đầu Tiên - Tặng Kèm 2 Bookmark Bo Góc', 325, '2009/03/17', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tui Ship Đối Thủ X Tui - Tặng Kèm Bookmark + Postcard', 118, '2013/08/10', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '999 Lá Thư Gửi Cho Chính Mình - Mong Bạn Trở Thành Phiên Bản Hạnh Phúc Nhất (Tập 2) - Tái Bản 2021', 323, '2016/02/03', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Kính Vạn Hoa Chết Chóc (Tập 4)', 130, '2006/07/23', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tạm Biệt Trời Xanh', 122, '2008/04/10', 11);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tạm Biệt Tôi Của Nhiều Năm Về Trước', 153, '2010/05/16', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cứ Khóc, Cứ Tan Vỡ Và Trưởng Thành', 291, '2004/10/31', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Cuộc Phiêu Lưu Kì Thú Robinson Crusoe (Tái Bản 2019)', 210, '2010/03/04', 22);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chiếc Hộp Rỗng Và Maria Lần 0 - Tập 3', 123, '2006/11/16', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Khi Chủ Tịch Không Yêu Nữ Chính (Bộ 2 tập) - Bản Đặc Biệt - Tặng Kèm Shikishi + Bookmark + Huy Hiệu', 109, '2002/11/11', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hiệp Sĩ Xương Trên Đường Du Hành Đến Thế Giới Khác - Tập 1', 391, '2009/01/28', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Harry Potter Và Bảo Bối Tử Thần - Tập 7 (Tái Bản 2017)', 206, '2002/06/13', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chia Rẽ - Tại Sao Chúng Ta Đang Sống Trong Thời Đại Của Những Bức Tường', 332, '2010/06/27', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 9', 479, '2014/01/17', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Có Hai Con Mèo Ngồi Bên Cửa Sổ (Tái Bản 2018)', 284, '2015/05/20', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Harry Potter Và Tên Tù Nhân Ngục Azkaban - Tập 3 (Tái Bản 2017)', 373, '2016/10/22', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Grimgar - Ảo Ảnh Và Tro Tàn - Tập 11', 343, '2002/08/13', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Quân Vương (Tái Bản 2018)', 494, '2013/03/10', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Truyện Kiều', 334, '2015/04/05', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyện Tình Thanh Xuân Bi Hài Của Tôi Quả Nhiên Là Sai Lầm - Tập 7', 315, '2013/05/30', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thư Viện Nửa Đêm', 365, '2001/08/31', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'AWM Tuyệt Địa Cầu Sinh - Bản Đặc Biệt - Tặng Kèm 2 Bookmark + Set Card Visit Kỳ Túy - Vu Dương + Postcard Có Chữ Ký In - Lời Nhắn Của Tác Giả + Huy Hiệu + Standee', 426, '2007/03/29', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Semantic Error - Lỗi Logic - Tập 1 - Tặng Kèm Bookmark + 01 Postcard', 197, '2014/09/14', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Riku Và Chise - Chàng Trai Phân Chia Thế Giới Và Cô Gái Trong Biệt Thự', 409, '2007/03/02', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Điều Ở Giữa Chúng Ta Là Gì?', 172, '2010/03/21', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trăm Năm Cô Đơn', 262, '2014/12/29', 16);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bắt Trẻ Đồng Xanh (Tái Bản 2020)', 465, '2015/06/05', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tuyển Tập Thạch Lam', 288, '2009/09/11', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'NO.6 - Tập 2', 432, '2015/05/14', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Kỵ Sĩ Rồng Bất Bại - Tập 3', 133, '2002/06/19', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 10', 157, '2012/11/13', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ngàn Mặt Trời Rực Rỡ (Tái Bản 2019)', 403, '2013/09/25', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lolita (Tái Bản 2019)', 467, '2014/03/11', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chúc Một Ngày Tốt Lành (Tái Bản 2019)', 498, '2016/07/19', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Cuộc Phiêu Lưu Của Tomsawyer', 306, '2014/07/03', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Quỷ Thoại Liên Thiên - Tập 2', 201, '2008/06/03', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Harry Potter Và Đứa Trẻ Bị Nguyền Rủa: Phần Một Và Hai', 121, '2009/07/03', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bình An Mà Sống', 169, '2002/09/18', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Câu Chuyện Đáng Sợ. Những Câu Chuyện Dân Gian Rùng Rợn', 353, '2008/06/29', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Gửi Bạn, Người Đang Bỏ Lỡ Hạnh Phúc Mang Tên Ngày Hôm Nay', 440, '2008/01/29', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cả Giới Giải Trí Đang Chờ Chúng Ta Ly Hôn (Bộ 2 Tập)', 304, '2015/12/06', 33);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ma Tôn Cũng Muốn Biết - Tập 1 - Bản Đặc Biệt - Bìa Cứng Tặng Kèm 2 Bookmark Chibi In 2 Mặt', 238, '2012/02/15', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cổ Học Tinh Hoa (Bìa Cứng)', 151, '2002/04/04', 22);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bút Ký Lính Tăng - Hành Trình Đến Dinh Độc Lập', 144, '2009/03/06', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Grimgar - Ảo Ảnh Và Tro Tàn - Tập 1 (Tái Bản 2019)', 362, '2007/08/29', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bông Hồng Vàng Và Bình Minh Mưa', 283, '2009/06/12', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tiệc Báo Thù', 291, '2003/04/29', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tuyển Tập Vũ Trọng Phụng', 469, '2009/04/09', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sài Gòn Một Thuở \'Dân Ông Tạ Đó!\', 422, '2002/02/21', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trại Hoa Đỏ (Tái Bản 2018)', 297, '2015/03/30', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sơn Nam - Hương Rừng Cà Mau Và Các Truyện Khác', 334, '2010/04/09', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tận Thế Nếu Không Bận, Anh Cứu Chúng Em Nhé? - Tập 2', 414, '2006/12/11', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tanya Chiến Ký 2: Plus Ultra - Tặng Kèm Bookmark', 332, '2012/09/14', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Trăm Năm Cô Đơn', 461, '2003/01/02', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sao Em Buồn Đến Thế?', 203, '2005/10/17', 33);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Người Tìm Xác - Tập 2', 371, '2004/08/21', 23);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sword Art Online 22 - Bản Đặc Biệt - Tặng Kèm Bookmark PVC + Huy Hiệu Nhân Vật Thiết Kế In Ấn Độc Đáo Tem Độc Quyền Của Kadokawa', 367, '2001/08/15', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đừng Yêu Thầm Nữa, Tỏ Tình Đi', 386, '2011/01/06', 21);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Re:zero - Bắt Đầu Lại Ở Thế Giới Khác 1 (Tái Bản 2021)', 367, '2006/07/25', 21);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tổ Điều Tra Và Những Vụ Án Bí Hiểm - Tập 1 (Tái Bản 2018)', 410, '2014/06/10', 11);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cửa Hiệu Tự Sát (Tái Bản)', 101, '2006/10/18', 7);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Diệt Slime Suốt 300 Năm, Tôi Levelmax Lúc Nào Chẳng Hay - Tập 8', 495, '2008/09/11', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bộ Hộp: Đông Chu Liệt Quốc Liên Hoàn Họa (Bộ 30 Tập)', 139, '2003/02/21', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Arifureta - Từ Tầm Thường Đến Bất Khả Chiến Bại - Tập 1', 186, '2013/12/18', 14);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Gosick - Tập 2', 384, '2014/12/10', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đừng Là Tinh Cầu Cô Độc Giữa Vụ Trụ Bao La', 211, '2008/07/11', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tuyển Tập Kim Lân', 266, '2015/03/28', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Xuyên Thành Phản Diện Biết Sống Sao Đây? - Tập 2 - Tặng Kèm Popup Standee', 373, '2010/06/02', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Khu Vườn Bí Mật (Tái Bản 2019)', 120, '2012/12/31', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hiệp Sĩ Lưu Ban - Tập 5', 463, '2008/03/02', 14);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bởi Vì Thấu Hiểu Cho Nên Từ Bi', 470, '2013/08/22', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thượng Dương', 308, '2005/07/22', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Battle Royale - Trò Chơi Sinh Tử', 473, '2009/09/14', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hẹn Hò Với Paris (Bìa Xanh)', 379, '2010/05/07', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'BAKEMONOGATARI 1 - Bản Đặc Biệt Ver B: Có Bìa Áo +  01 Postcard Ver B (Hachikuji) + Tem Ver B', 349, '2011/05/09', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Hẹn Hò Với Paris (Bìa Nâu)', 498, '2001/12/10', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thiên Thần Nhỏ Của Tôi (Tái Bản 2019)', 200, '2011/02/21', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tạm Biệt Trời Xanh', 442, '2002/05/15', 11);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '999 Lá Thư Gửi Cho Chính Mình - Mong Bạn Trở Thành Phiên Bản Hạnh Phúc Nhất (Tập 2) - Tái Bản 2021', 496, '2014/12/02', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Kính Vạn Hoa Chết Chóc (Tập 4)', 223, '2013/02/17', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Khi Chủ Tịch Không Yêu Nữ Chính (Bộ 2 tập) - Bản Đặc Biệt - Tặng Kèm Shikishi + Bookmark + Huy Hiệu', 164, '2010/09/14', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tạm Biệt Tôi Của Nhiều Năm Về Trước', 349, '2008/05/31', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Không Gia Đình', 235, '2015/06/08', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Thằng Quỷ Nhỏ', 483, '2003/07/24', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vật Chất Tối Của Ngài - Tập 1 - Bắc Cực Quang', 384, '2009/03/16', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tự Thương Mình Sau Những Tháng Năm Thương Người (Tái Bản 2021) - Tặng Kèm Bookmark + Postcard', 405, '2014/02/11', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Traumerei - Bản Đặc Biệt - Tặng Kèm Bookmark Gài + Bộ Lịch 2022', 278, '2006/07/14', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anne Tóc Đỏ Ở Đảo Hoàng Tử Edward (Tái Bản 2018)', 398, '2008/04/04', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vì Em Không Xứng - Tập 1', 151, '2001/07/04', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đất Rừng Phương Nam', 349, '2006/07/31', 16);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh Đừng Quyến Rũ Tôi - Tập 3', 238, '2010/11/03', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vật Chất Tối Của Ngài - Tập 2 - Con Dao Kì Ảo', 351, '2007/01/13', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sói & Gia Vị - Tập 17 - Bản Đặc Biệt - Tặng Kèm Bookmark + Bộ Huy Hiệu Phủ Nhũ Và Huy Hiệu Tim', 422, '2013/05/09', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đại Gia Gatsby (Tái Bản 2018)', 112, '2009/05/09', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cao Thủ “Đổi Đen Thay Trắng” - Tập 3', 464, '2006/01/23', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tận Thế Nếu Không Bận, Anh Cứu Chúng Em Nhé? - Tập 1', 426, '2011/12/03', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Xuyên Thành Phản Diện Biết Sống Sao Đây? - Tập 5 - Bản Đặc Biệt - Tặng Kèm Bookmark + Zigzag Postcard', 348, '2007/12/06', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nguyện Lấy Giang Sơn Làm Sính Lễ (Bộ 2 Tập) - Tặng Kèm Bookmark', 355, '2003/08/26', 18);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Vật Chất Tối Của Ngài - Tập 3 - Ống Nhòm Hổ Phách', 287, '2001/05/07', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tuyển Tập Nam Cao', 296, '2006/01/17', 24);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Xin Lỗi Em Chỉ Là Con Đĩ', 482, '2015/02/26', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Ngày Mai Đến Không Có Cậu Kề Bên - Tặng Kèm 1 Bookmark + 3 Postcard', 294, '2004/10/25', 11);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Rung Cảm Đầu Đời (Sách Màu - Bìa Mềm)', 461, '2009/01/10', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bộ Sách Ma Đạo Tổ Sư - Tập 1&2 (Tái Bản 2019)', 455, '2001/09/06', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đồi Gió Hú', 191, '2005/10/16', 22);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Ếch Ộp - Tuyển Tập Truyện Siêu Ngắn', 361, '2011/12/16', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Mây', 424, '2004/07/29', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cô Gái Văn Chương Và Tuyển Tập Tình Yêu - Tập 4', 328, '2013/05/29', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Re:zero - Bắt Đầu Lại Ở Thế Giới Khác 6', 221, '2013/02/26', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Anh Có Thiếu Người Yêu Không? - Tập 2', 362, '2013/03/01', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lũ Ngốc, Bài Thi và Linh Thú Triệu Hồi (Tập 1)', 264, '2016/06/27', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '80 Ngày Vòng Quanh Thế Giới (Tái Bản 2019)', 141, '2013/06/04', 20);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Việt Nam Danh Tác - Miếng Ngon Hà Nội', 493, '2008/09/23', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Điều Vĩ Đại Đời Thường (Đổi Bìa Mới)', 119, '2015/09/02', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lạc Trì (Bộ 2 Tập) - Tái Bản', 449, '2014/08/28', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đất Máu Sicily (Mario Puzo)', 225, '2009/04/10', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Đội Thỏ Hoàng Gia Thành Luân Đôn', 218, '2007/07/31', 6);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nhất Định Phải Nói Yêu Anh', 439, '2011/07/08', 23);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Mộng Xưa', 368, '2011/02/09', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Miền Đất Hứa - The Promised Neverland - Khúc Ca Xưa Của Isabella Và Krone - Tặng Kèm 1 Pop-up Card (Thiết Kế Độc Quyền Cho Phiên Bản Việt Nam)', 174, '2005/07/25', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Con Ảo', 478, '2006/06/20', 27);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cuộc Nổi Dậy Của Cô Nàng Mọt Sách - Phần 1: Con Gái Của Người Lính I -  Bản Đặc Biệt - Tặng Kèm Postcard + Bookmark + Standee', 462, '2002/07/23', 1);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Khế Tử (Bộ 2 Tập) - Tặng Kèm Bookmark + Postcard Coming Soon', 485, '2008/01/09', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tedbooks - Con Trai Kẻ Khủng Bố', 376, '2006/07/17', 3);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Sherlock Holmes Toàn Tập (Bộ Hộp 3 Tập - Bìa Cứng)', 399, '2007/04/24', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Quỷ Thoại Liên Thiên - Tập 2', 272, '2014/04/16', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Con Đường Hồi Giáo (Tái Bản 2020)', 383, '2009/12/24', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Lũ Ngốc, Bài Thi và Linh Thú Triệu Hồi (Tập 2)', 400, '2004/10/14', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Tấm Gương Ham Đọc Sách Và Tự Đọc Thời Đại Hồ Chí Minh', 328, '2010/03/24', 34);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Gửi Bạn, Người Đang Bỏ Lỡ Hạnh Phúc Mang Tên Ngày Hôm Nay', 298, '2013/06/03', 5);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Cuốn Theo Chiều Gió (Bìa Cứng)', 380, '2011/10/15', 4);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Nhất Định Phải Nói Yêu Anh', 135, '2006/08/09', 23);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Bạn Trai Bản Giới Hạn', 256, '2011/11/21', 17);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chuyên Gia Pháp Y (Tập 2)', 339, '2010/08/16', 9);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tự Truyện Của Một Yogi (Tái Bản 2018)', 148, '2014/12/12', 8);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Mộng Xưa', 495, '2004/05/09', 13);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Những Con Chim Ẩn Mình Chờ Chết (Tái Bản 2020)', 426, '2008/02/07', 10);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', '4MK', 175, '2012/06/12', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Chân Trời Góc Bể (Tái Bản 2020)', 130, '2005/02/03', 12);
insert into Book (id, isbn, title, num_page, publication_date, publisher_id) values (default, 'isbnxxx', 'Tro Của Hoa Hồng', 143, '2008/09/03', 27);
